PERMNO,date,TICKER,PERMCO,RET,dateff,mktrf,smb,hml,rf,umd
86572,4/29/2005,DSGX,16384,-0.010638,,,,,,
86572,5/31/2005,DSGX,16384,0.177419,,,,,,
86572,6/30/2005,DSGX,16384,0.013699,,,,,,
86572,7/29/2005,DSGX,16384,0.103604,,,,,,
86572,8/31/2005,DSGX,16384,-0.093878,,,,,,
86572,9/30/2005,DSGX,16384,0.094595,,,,,,
86572,10/31/2005,DSGX,16384,-0.098765,,,,,,
86572,11/30/2005,DSGX,16384,0.068493,,,,,,
86572,12/30/2005,DSGX,16384,0.34188,,,,,,
86572,1/31/2006,DSGX,16384,0.079618,,,,,,
86572,2/28/2006,DSGX,16384,0.050147,,,,,,
86572,3/31/2006,DSGX,16384,0.061798,,,,,,
86572,4/28/2006,DSGX,16384,-0.018519,,,,,,
86572,5/31/2006,DSGX,16384,0.075472,,,,,,
86572,6/30/2006,DSGX,16384,-0.068922,,,,,,
86572,7/31/2006,DSGX,16384,0.057873,,,,,,
86572,8/31/2006,DSGX,16384,-0.025445,,,,,,
86572,9/29/2006,DSGX,16384,0.02611,,,,,,
86572,10/31/2006,DSGX,16384,-0.063613,,,,,,
86572,11/30/2006,DSGX,16384,0.0625,,,,,,
86572,12/29/2006,DSGX,16384,-0.056266,,,,,,
86572,1/31/2007,DSGX,16384,0.054201,,,,,,
86572,2/28/2007,DSGX,16384,0.071979,,,,,,
86572,3/30/2007,DSGX,16384,0.047962,,,,,,
86572,4/30/2007,DSGX,16384,0.034325,,,,,,
86572,5/31/2007,DSGX,16384,-0.028761,,,,,,
86572,6/29/2007,DSGX,16384,-0.063781,,,,,,
86572,7/31/2007,DSGX,16384,-0.012165,,,,,,
86572,8/31/2007,DSGX,16384,-0.108374,,,,,,
86572,9/28/2007,DSGX,16384,0.30663,,,,,,
86572,10/31/2007,DSGX,16384,0.008457,,,,,,
86572,11/30/2007,DSGX,16384,-0.121593,,,,,,
86572,12/31/2007,DSGX,16384,0.002387,,,,,,
86572,1/31/2008,DSGX,16384,-0.104762,,,,,,
86572,2/29/2008,DSGX,16384,-0.026596,,,,,,
86572,3/31/2008,DSGX,16384,-0.043716,,,,,,
86572,4/30/2008,DSGX,16384,0.082857,,,,,,
86572,5/30/2008,DSGX,16384,0.023747,,,,,,
86572,6/30/2008,DSGX,16384,-0.134021,,,,,,
86572,7/31/2008,DSGX,16384,0.029762,,,,,,
86572,8/29/2008,DSGX,16384,-0.028902,,,,,,
86572,9/30/2008,DSGX,16384,0.092262,,,,,,
86572,10/31/2008,DSGX,16384,-0.228883,,,,,,
86572,11/28/2008,DSGX,16384,-0.053003,,,,,,
86572,12/31/2008,DSGX,16384,0.115672,,,,,,
86572,1/30/2009,DSGX,16384,-0.060201,,,,,,
86572,2/27/2009,DSGX,16384,-0.170819,,,,,,
86572,3/31/2009,DSGX,16384,0.145923,,,,,,
86572,4/30/2009,DSGX,16384,0.217228,,,,,,
86572,5/29/2009,DSGX,16384,0.215385,,,,,,
86572,6/30/2009,DSGX,16384,-0.032911,,,,,,
86572,7/31/2009,DSGX,16384,0.070681,,,,,,
86572,8/31/2009,DSGX,16384,0.090465,,,,,,
86572,9/30/2009,DSGX,16384,0.199552,,,,,,
86572,10/30/2009,DSGX,16384,-0.024299,,,,,,
86572,11/30/2009,DSGX,16384,-0.049808,,,,,,
86572,12/31/2009,DSGX,16384,0.195564,,,,,,
86572,1/29/2010,DSGX,16384,0,,,,,,
86572,2/26/2010,DSGX,16384,0.048904,,,,,,
86572,3/31/2010,DSGX,16384,0.03537,,,,,,
86572,4/30/2010,DSGX,16384,-0.048137,,,,,,
86572,5/28/2010,DSGX,16384,-0.081566,,,,,,
86572,6/30/2010,DSGX,16384,-0.056838,,,,,,
86572,7/30/2010,DSGX,16384,0.116761,,,,,,
86572,8/31/2010,DSGX,16384,-0.053963,,,,,,
86572,9/30/2010,DSGX,16384,0.14615,,,,,,
86572,10/29/2010,DSGX,16384,-0.017092,,,,,,
86572,11/30/2010,DSGX,16384,0.080696,,,,,,
86572,12/31/2010,DSGX,16384,0.030747,,,,,,
86572,1/31/2011,DSGX,16384,-0.009943,,,,,,
86572,2/28/2011,DSGX,16384,-0.031793,,,,,,
86572,3/31/2011,DSGX,16384,-0.013085,,,,,,
86572,4/29/2011,DSGX,16384,-0.004519,,,,,,
86572,5/31/2011,DSGX,16384,0.025641,,,,,,
86572,6/30/2011,DSGX,16384,0.054412,,,,,,
86572,7/29/2011,DSGX,16384,-0.039052,,,,,,
86572,8/31/2011,DSGX,16384,-0.072569,,,,,,
86572,9/30/2011,DSGX,16384,-0.032864,,,,,,
86572,10/31/2011,DSGX,16384,0.203884,,,,,,
86572,11/30/2011,DSGX,16384,-0.069892,,,,,,
86572,12/30/2011,DSGX,16384,0.034682,,,,,,
86572,1/31/2012,DSGX,16384,0.122905,,,,,,
86572,2/29/2012,DSGX,16384,0.0199,,,,,,
86572,3/30/2012,DSGX,16384,0.064585,,,,,,
86572,4/30/2012,DSGX,16384,-0.048066,,,,,,
86572,5/31/2012,DSGX,16384,-0.009627,,,,,,
86572,6/29/2012,DSGX,16384,0.017011,,,,,,
86572,7/31/2012,DSGX,16384,-0.005974,,,,,,
86572,8/31/2012,DSGX,16384,0.004808,,,,,,
86572,9/28/2012,DSGX,16384,0.045455,,,,,,
86572,10/31/2012,DSGX,16384,-0.016018,,,,,,
86572,11/30/2012,DSGX,16384,0,,,,,,
86572,12/31/2012,DSGX,16384,0.081395,,,,,,
86572,1/31/2013,DSGX,16384,0.011828,,,,,,
86572,2/28/2013,DSGX,16384,-0.034006,,,,,,
86572,3/28/2013,DSGX,16384,0.034103,,,,,,
86572,4/30/2013,DSGX,16384,0.058511,,,,,,
86572,5/31/2013,DSGX,16384,0.19598,,,,,,
86572,6/28/2013,DSGX,16384,-0.031092,,,,,,
86572,7/31/2013,DSGX,16384,-0.02255,,,,,,
86572,8/30/2013,DSGX,16384,-0.054126,,,,,,
86572,9/30/2013,DSGX,16384,0.06848,,,,,,
86572,10/31/2013,DSGX,16384,0.086918,,,,,,
86572,11/29/2013,DSGX,16384,0.100162,,,,,,
86572,12/31/2013,DSGX,16384,-0.016887,,,,,,
86572,1/31/2014,DSGX,16384,0.073936,,,,,,
86572,2/28/2014,DSGX,16384,-0.006954,,,,,,
86572,3/31/2014,DSGX,16384,-0.021709,,,,,,
86572,4/30/2014,DSGX,16384,-0.029349,,,,,,
86572,5/30/2014,DSGX,16384,-0.014012,,,,,,
86572,6/30/2014,DSGX,16384,0.072551,,,,,,
86572,7/31/2014,DSGX,16384,-0.058577,,,,,,
86572,8/29/2014,DSGX,16384,0.039259,,,,,,
86572,9/30/2014,DSGX,16384,-0.015681,,,,,,
86572,10/31/2014,DSGX,16384,0.004345,,,,,,
86572,11/28/2014,DSGX,16384,0.085076,,,,,,
86572,12/31/2014,DSGX,16384,-0.015282,,,,,,
86572,1/30/2015,DSGX,16384,0.033738,,,,,,
86572,2/27/2015,DSGX,16384,-0.01436,,,,,,
86572,3/31/2015,DSGX,16384,-0.002649,,,,,,
86572,4/30/2015,DSGX,16384,-0.003984,,,,,,
86572,5/29/2015,DSGX,16384,0.016,,,,,,
86572,6/30/2015,DSGX,16384,0.056457,,,,,,
86572,7/31/2015,DSGX,16384,0.0478,,,,,,
86572,8/31/2015,DSGX,16384,0.023711,,,,,,
86572,9/30/2015,DSGX,16384,0.02432,,,,,,
86572,10/30/2015,DSGX,16384,-0.011306,,,,,,
86572,11/30/2015,DSGX,16384,0.141795,,,,,,
86572,12/31/2015,DSGX,16384,0.005508,,,,,,
86572,1/29/2016,DSGX,16384,-0.113546,,,,,,
86572,2/29/2016,DSGX,16384,-0.040449,,,,,,
86572,3/31/2016,DSGX,16384,0.142272,,,,,,
86572,4/29/2016,DSGX,16384,-0.055356,,,,,,
86572,5/31/2016,DSGX,16384,0.136191,,,,,,
86572,6/30/2016,DSGX,16384,-0.088348,,,,,,
86572,7/29/2016,DSGX,16384,0.058146,,,,,,
86572,8/31/2016,DSGX,16384,0.055445,,,,,,
86572,9/30/2016,DSGX,16384,0.009381,,,,,,
86572,10/31/2016,DSGX,16384,-0.033457,,,,,,
86572,11/30/2016,DSGX,16384,0.064904,,,,,,
86572,12/30/2016,DSGX,16384,-0.03386,,,,,,
86572,1/31/2017,DSGX,16384,0.021028,,,,,,
86572,2/28/2017,DSGX,16384,-0.036613,,,,,,
86572,3/31/2017,DSGX,16384,0.087886,,,,,,
86572,4/28/2017,DSGX,16384,0.010917,,,,,,
86572,5/31/2017,DSGX,16384,0.082073,,,,,,
86572,6/30/2017,DSGX,16384,-0.027944,,,,,,
86572,7/31/2017,DSGX,16384,0.030801,,,,,,
86572,8/31/2017,DSGX,16384,0.11753,,,,,,
86572,9/29/2017,DSGX,16384,-0.024955,,,,,,
86572,10/31/2017,DSGX,16384,0.062157,,,,,,
86572,11/30/2017,DSGX,16384,-0.04475,,,,,,
86572,12/29/2017,DSGX,16384,0.023423,,,,,,
86572,1/31/2018,DSGX,16384,-0.001761,,,,,,
86572,2/28/2018,DSGX,16384,-0.067019,,,,,,
86572,3/29/2018,DSGX,16384,0.079395,,,,,,
86572,4/30/2018,DSGX,16384,0.035026,,,,,,
86572,5/31/2018,DSGX,16384,0.00846,,,,,,
86572,6/29/2018,DSGX,16384,0.090604,,,,,,
86572,7/31/2018,DSGX,16384,-0.018462,,,,,,
86572,8/31/2018,DSGX,16384,0.097179,,,,,,
86572,9/28/2018,DSGX,16384,-0.031429,,,,,,
86572,10/31/2018,DSGX,16384,-0.09764,,,,,,
86572,11/30/2018,DSGX,16384,-0.038248,,,,,,
86572,12/31/2018,DSGX,16384,-0.100612,,,,,,
86572,1/31/2019,DSGX,16384,0.173847,,,,,,
86572,2/28/2019,DSGX,16384,0.112041,,,,,,
86572,3/29/2019,DSGX,16384,0.053272,,,,,,
86572,4/30/2019,DSGX,16384,0.098955,,,,,,
86572,5/31/2019,DSGX,16384,0.003001,,,,,,
86572,6/28/2019,DSGX,16384,-0.078554,,,,,,
86572,7/31/2019,DSGX,16384,-0.017591,,,,,,
86572,8/30/2019,DSGX,16384,-0.02259,,,,,,
86572,9/30/2019,DSGX,16384,0.136133,,,,,,
86572,10/31/2019,DSGX,16384,-0.034731,,,,,,
86572,11/29/2019,DSGX,16384,0.100745,,,,,,
86572,12/31/2019,DSGX,16384,-0.002568,,,,,,
86572,1/31/2020,DSGX,16384,0.048923,,,,,,
86572,2/28/2020,DSGX,16384,-0.077884,,,,,,
86572,3/31/2020,DSGX,16384,-0.167715,,,,,,
86572,4/30/2020,DSGX,16384,0.223612,,,,,,
86572,5/29/2020,DSGX,16384,0.130941,,,,,,
86572,6/30/2020,DSGX,16384,0.111578,,,,,,
86572,7/31/2020,DSGX,16384,0.064839,,,,,,
86572,8/31/2020,DSGX,16384,0.082017,,,,,,
86572,9/30/2020,DSGX,16384,-0.065135,,,,,,
86572,10/30/2020,DSGX,16384,-0.056511,,,,,,
86572,11/30/2020,DSGX,16384,0.102865,,,,,,
86572,12/31/2020,DSGX,16384,-0.013662,,,,,,
86572,1/29/2021,DSGX,16384,0.044118,,,,,,
86572,2/26/2021,DSGX,16384,-0.040943,,,,,,
86572,3/31/2021,DSGX,16384,0.04013,,,,,,
86572,4/30/2021,DSGX,16384,0.051716,,,,,,
86572,5/28/2021,DSGX,16384,-0.08773,,,,,,
86572,6/30/2021,DSGX,16384,0.183436,,,,,,
86572,7/30/2021,DSGX,16384,0.050607,,,,,,
86572,8/31/2021,DSGX,16384,0.078998,,,,,,
86572,9/30/2021,DSGX,16384,0.03648,,,,,,
86572,10/29/2021,DSGX,16384,0.006276,,,,,,
86572,11/30/2021,DSGX,16384,-0.017243,,,,,,
86572,12/31/2021,DSGX,16384,0.02887,,,,,,
86572,1/31/2022,DSGX,16384,-0.11986,,,,,,
86572,2/28/2022,DSGX,16384,-0.02075,,,,,,
86572,3/31/2022,DSGX,16384,0.028066,,,,,,
86572,4/29/2022,DSGX,16384,-0.151652,,,,,,
86572,5/31/2022,DSGX,16384,-0.045052,,,,,,
86572,6/30/2022,DSGX,16384,0.045661,,,,,,
86572,7/29/2022,DSGX,16384,0.112472,,,,,,
86572,8/31/2022,DSGX,16384,0.019699,,,,,,
86572,9/30/2022,DSGX,16384,-0.097585,,,,,,
86572,10/31/2022,DSGX,16384,0.087203,,,,,,
86572,11/30/2022,DSGX,16384,0.005502,,,,,,
86572,12/30/2022,DSGX,16384,0.00288,,,,,,
86572,1/31/2023,DSGX,16384,0.048385,,,,,,
86572,2/28/2023,DSGX,16384,0.009039,,,,,,
86572,3/31/2023,DSGX,16384,0.094055,,,,,,
86572,4/28/2023,DSGX,16384,-0.01774,,,,,,
86572,5/31/2023,DSGX,16384,-0.023364,,,,,,
86572,6/30/2023,DSGX,16384,0.03595,,,,,,
86572,7/31/2023,DSGX,16384,-0.027962,,,,,,
86572,8/31/2023,DSGX,16384,-0.03737,,,,,,
86572,9/29/2023,DSGX,16384,-0.021078,,,,,,
86572,10/31/2023,DSGX,16384,-0.015944,,,,,,
86572,11/30/2023,DSGX,16384,0.122282,,,,,,
86572,12/29/2023,DSGX,16384,0.037266,,,,,,
